app_id,app_name,review_id,user_name,content,score,thumbs_up_count,at,sentiment
com.gojek.app,Gojek - Transportasi & Makanan,e338fdb6-2468-49aa-ac13-c9b2db48f107,Tomy Ardi,"aplikasi sepertinya gampang di hack, tiba"" ada notif saya order makanan, padahal saya tidak order, sudah di aduin malah nuduh saya. mana perlindungannya buat customer.",1,1,2025-09-02 15:49:26,negatif
com.gojek.app,Gojek - Transportasi & Makanan,32f04210-0489-4357-81f3-3ed37e3a1312,Suhartini Umar,lebih cepat dan semuanya oke,5,0,2025-09-02 15:22:46,positif
com.gojek.app,Gojek - Transportasi & Makanan,78970a48-659a-463d-a137-b4035a907175,LUZUX,sumpa gamau tau! kalian harus tau! lebih murah gojek! love u gojekkkk! makasi uda jadi temen ane pas lagi gada transportasi!,5,0,2025-09-02 14:48:45,positif
com.gojek.app,Gojek - Transportasi & Makanan,cb86f643-c10d-4385-ac13-92076ddda829,Yolanda Bila,lumayan bagus,5,0,2025-09-02 14:16:31,positif
com.gojek.app,Gojek - Transportasi & Makanan,bd05f460-9768-4a46-9feb-a278b913b216,Budi Susanto,sangat memuaskan pelayanannya dan ramah,5,0,2025-09-02 14:14:12,positif
com.gojek.app,Gojek - Transportasi & Makanan,29343df6-d79a-47ea-a1c7-e00aab0a8665,Ainzdes,ongkir makin mahal,4,0,2025-09-02 14:10:12,positif
com.gojek.app,Gojek - Transportasi & Makanan,17798fdd-0a77-4e47-9a13-b823fd5524e1,Henhen Hendriyana,bisa membantu dn mempersingkat waktu ketujuan,5,0,2025-09-02 14:01:22,positif
com.gojek.app,Gojek - Transportasi & Makanan,5ef9c585-caf3-4113-8a37-4c7e5e135e11,HAFIZUL FIKRI,"gakbetul apk nya sudah 1 tahun akun gopay dan gojek saya ke blokir, sudah mengajukan pun gakada perubahan",1,1,2025-09-02 13:58:25,negatif
com.gojek.app,Gojek - Transportasi & Makanan,9056b01d-d327-47eb-828c-82c78fec5325,Atin Atin,mempermudah di saat tidak bisa keluar rumah,5,1,2025-09-02 13:37:43,positif
com.gojek.app,Gojek - Transportasi & Makanan,d31f3d38-270a-4f38-b3c0-355141f1185f,Candraputri Putri,akurat posisi,5,0,2025-09-02 13:15:26,positif
com.gojek.app,Gojek - Transportasi & Makanan,69650fa7-6c12-449e-b47c-d2f3b2a8b4ff,osmar tobing,sangat perlu untuk melakukan hal perjalanan,4,0,2025-09-02 13:13:42,positif
com.gojek.app,Gojek - Transportasi & Makanan,fcab4369-e964-4e29-8210-eda82bd27e5f,Lian puspita,tetap setia dengan aplikasi ini...terimakasih telah banyak membantu ketika berpergian dan memesan makanan dengan aman nyaman 🙏🏼☺️,5,0,2025-09-02 13:10:06,positif
com.gojek.app,Gojek - Transportasi & Makanan,475d98ed-a39f-4283-a19c-9a1c7b045ed0,Cristian Jonatan,Aplikasi nya sangat bagus dan menarik untuk di gunakan 👍👍👍,5,0,2025-09-02 13:03:31,positif
com.gojek.app,Gojek - Transportasi & Makanan,e128443e-9702-4ccc-a58f-887b25656727,Ai Dianah,gojek favorit saya,5,0,2025-09-02 12:53:06,positif
com.gojek.app,Gojek - Transportasi & Makanan,5784388d-a3df-4360-9816-b5a374557b56,Siti Nurlaila,mantap.pokok nya👍,5,1,2025-09-02 12:49:02,positif
com.gojek.app,Gojek - Transportasi & Makanan,03873c49-7af8-4e6b-8f30-553882bb51c0,Sidiq Mawud,plis adain lagi driver khusus perempuan dong.. akan sangat membantu cust yang pengen dibonceng sesama perempuan..,4,0,2025-09-02 12:45:08,positif
com.gojek.app,Gojek - Transportasi & Makanan,2b74f770-e90f-413d-9f56-6d4f10112c9f,Edy Bastiar,mantap..mambantuh sehari hari untuk cari uang ... tapi tidak ada tambahan kalau hari hujan...Rugi...murah ongkos nya...,5,0,2025-09-02 12:25:26,positif
com.gojek.app,Gojek - Transportasi & Makanan,2303aa53-1f25-480e-a247-2e7e00a56d86,Yullyka,appp anjinggg lemot,1,1,2025-09-02 12:07:56,negatif
com.gojek.app,Gojek - Transportasi & Makanan,fdd59486-ff76-4e4e-85c1-95fddbe01b23,Aneu Komalasari,bagusss topp pokok nya,5,0,2025-09-02 12:03:33,positif
com.gojek.app,Gojek - Transportasi & Makanan,a20629a7-980d-4841-9b41-102dcfff9148,Elias Perry,selalu gunakan gojek dan gocar disemua kebutuhan transportas,4,0,2025-09-02 11:58:36,positif
com.gojek.app,Gojek - Transportasi & Makanan,e6c2d252-2334-4f1d-b7e8-b747ed20d10b,Farisan Nadhil Auni,untuk alm affan,5,0,2025-09-02 11:29:46,positif
com.gojek.app,Gojek - Transportasi & Makanan,f093de24-6910-44f4-a627-3c57069c772c,Siska Ningsih,"ya mksh ,dngan ad gojek gk perlu keluar rmh lagi",4,1,2025-09-02 10:29:20,positif
com.gojek.app,Gojek - Transportasi & Makanan,a5d3bb20-b5db-4a6c-ac36-4e0d4b62b867,Arfan Arfan,Gojek aku pasti bisa Citra Kirana mau pergi ke mana sob di tunggu di depan kan ada yg bisa Citra lestari cinta aku pengen ke kamu mau nggak pacaran dengan galaxy tab pro kontra di kalangan,5,0,2025-09-02 10:11:50,positif
com.gojek.app,Gojek - Transportasi & Makanan,160731e6-1a84-4482-b3f6-fa5da89ae39e,aryawan beniardi,bagussss sippppp josssss,5,0,2025-09-02 09:59:01,positif
com.gojek.app,Gojek - Transportasi & Makanan,1f25c1e9-c41a-44dd-baf3-93c0940ab356,Erman Sulaiman,banyak potongan harga nya,5,0,2025-09-02 09:55:45,positif
com.gojek.app,Gojek - Transportasi & Makanan,2e50b5cf-e040-41bb-9e30-9c20533bb7ed,Hendra Saputra,"kalo bisa, di permudah lagi untuk dapat kendaraan terdekat",5,0,2025-09-02 09:36:34,positif
com.gojek.app,Gojek - Transportasi & Makanan,27a2e275-a0b9-45a3-8e17-832c5f4364f4,theye bles,suka bete kalo driver udah acc orderan tapi ga di apa apain gw suka nungguin go food kondisi udh laper di suruh nunggu lagi hadeh,1,1,2025-09-02 09:35:33,negatif
com.gojek.app,Gojek - Transportasi & Makanan,c1004287-88eb-450d-bf2b-40fc9842a659,Amanda Regyta C,"mohon kembalikan dana sebesar Rp 217.000 dan Rp 55.400 ke saldo akun Gopay saya, seperti semula, saya memang sengaja melakukannya 🙏🏻 permohonan maaf dari saya 🙏🏻",1,2,2025-09-02 09:30:48,negatif
com.gojek.app,Gojek - Transportasi & Makanan,10708692-c422-447d-a6fc-cef131288bde,Mr. Febrian,bagus murah Lumajang kota ke St Klakah 70 rebuan gojek mobil,5,0,2025-09-02 09:20:02,positif
com.gojek.app,Gojek - Transportasi & Makanan,1b8bb575-719a-4984-a6fe-2dc01bdd1ed3,Iman Bhonest,Menyembunyikan no HP customer adalah keputusan terbodoh dari palkasi ini. lu gatau rasanya nunggu customer puluhan menit cuma gara2 mereka susah di hubungi. chat lewat WA gak bisa karena nomor di samarin. fitur chat sering gak muncul. kalo pun muncul kadang customer gak dpt notif. fitur telfon sering bgt gak terhubung ke customer pdhal HP nya aktif. semua cara mengubungi customer sering dpt masalah. gak usah sok2an nyamarin no customer kalo fitur chat sama telfon msih bnyak eror.,1,1,2025-09-02 09:11:00,negatif
com.gojek.app,Gojek - Transportasi & Makanan,70ebc25d-23de-4ed5-a623-2ce67fb414eb,Guntur Nasution,Selalu jaga performa yg sdh bagus.,5,0,2025-09-02 09:02:01,positif
com.gojek.app,Gojek - Transportasi & Makanan,469aae1b-57ec-4d22-9ab1-b5937d73e796,Jung Ghy,"tolong perbaiki layanannya, masa pas pesan gojek titik di hp saya sama di hp driver beda,ngk jelas bgt",1,1,2025-09-02 08:55:03,negatif
com.gojek.app,Gojek - Transportasi & Makanan,7adb477d-4f13-42df-b907-937416975229,Bima Hardi,ga ada akhlak bisa pulak telat bayar tagihan dendany besar kali... aku ga mau kasi bintang tapi ga bisa posting klo ga pake bintang,1,1,2025-09-02 08:52:15,negatif
com.gojek.app,Gojek - Transportasi & Makanan,223726ae-1062-4cb3-b0fe-adfa9f6e22bc,Wulan Siti,lebi banya lagi promonya🤗,5,0,2025-09-02 08:50:52,positif
com.gojek.app,Gojek - Transportasi & Makanan,1ea51020-f4f0-471d-a69b-6eec19029a50,Hesti Ristanti,"PESAN TERBUKA UNTUK PARA PEJUANG!! Terimakasih ya, dengan bantuan dari aplikasi ini, jadi nggak perlu bingung lagi nyari ojek, nggak perlu pusing harus nunggu gimana, harus nyari gimana pas lagi butuh kendaraan buat berangkat, atau pulang. Untuk pejuang mencari nafkah, SEMANGATT!! I'm proud of you 💪💪💪❗❗",5,0,2025-09-02 08:38:25,positif
com.gojek.app,Gojek - Transportasi & Makanan,43f457ee-566c-4185-95f4-d4fef6c30b62,helmi Bustan,kereen lah sukses slalu...😊🤲🤲👍👍,5,0,2025-09-02 08:25:40,positif
com.gojek.app,Gojek - Transportasi & Makanan,303deba0-ae49-486a-9793-8b77360abd8d,Hendra Prasetya Kusuma,driver ramah,5,0,2025-09-02 08:18:58,positif
com.gojek.app,Gojek - Transportasi & Makanan,d61ef050-1dc9-466b-aa5b-6891a5da0da2,Ubay Niziu,mantap segala pelayanannya,5,0,2025-09-02 08:16:51,positif
com.gojek.app,Gojek - Transportasi & Makanan,42eb4f12-b6f8-4ae2-8823-ca55922979cd,Yudi Irawan,pelayanan yg baik,5,0,2025-09-02 08:03:03,positif
com.gojek.app,Gojek - Transportasi & Makanan,7c3acec3-dbfd-415f-ac52-359688b932f5,Cebol Gingsul,sya mau psn hrs mskn almt trs pdhl udh,1,1,2025-09-02 08:03:00,negatif
com.gojek.app,Gojek - Transportasi & Makanan,f4a5a2d6-df38-4723-86e2-5985c58ff685,Duan Argata,sakit bnr ongkir nya buat driver,1,1,2025-09-02 07:43:48,negatif
com.gojek.app,Gojek - Transportasi & Makanan,497a1560-21f0-4c3c-94f9-b513f6e04cb1,ria putri nawang sari,aplikasi gojek bagus,5,0,2025-09-02 07:43:40,positif
com.gojek.app,Gojek - Transportasi & Makanan,89e2fd75-832e-47dd-ab17-a0dc20b8f502,Budi Yanto,"Akun saya terindikasi aktifitas mencurigakan saat covid 19,padahal waktu itu sering saya pake untuk goshop dan gofood.Sampai sekarang akun tidak bisa dipake sama sekali ,meski sudah lapor",3,7,2025-09-02 07:28:59,netral
com.gojek.app,Gojek - Transportasi & Makanan,f75f9280-4daf-44d5-ba3a-ac6aeae765ac,saifudin ahmad,cepat dan tepat,5,0,2025-09-02 07:27:54,positif
com.gojek.app,Gojek - Transportasi & Makanan,efea972d-5bb4-4e28-b016-18438674c9b4,Abdurr Roz,APLIKASI SAMPAH,1,1,2025-09-02 07:23:32,negatif
com.gojek.app,Gojek - Transportasi & Makanan,21da8949-7536-46fd-b6d6-12dd9057f4d8,D&R,Nagih terus payleter nya mau d bayar gk kebuka loading terus heran,3,1,2025-09-02 07:03:32,netral
com.gojek.app,Gojek - Transportasi & Makanan,3df6f853-123c-48ef-b9ae-1c53dd8951ec,Hennie Febrie,kemudahan memesan armada dan tarif yg sesuai,5,0,2025-09-02 06:54:26,positif
com.gojek.app,Gojek - Transportasi & Makanan,b19b8994-5790-4d11-9af1-f1c8aade8d9e,mizuki watashi,cukup memuaskan,5,0,2025-09-02 06:50:08,positif
com.gojek.app,Gojek - Transportasi & Makanan,cc55d319-25fd-44d6-9273-2e6ee8b087fd,ciastok bind,sangat membantu sekali,5,0,2025-09-02 06:07:33,positif
com.gojek.app,Gojek - Transportasi & Makanan,b0fd60d1-570a-4af9-90a4-467db39790bf,dinda sofya,gojek mempermudah kegiatan kita,5,0,2025-09-02 06:02:34,positif
com.gojek.app,Gojek - Transportasi & Makanan,cd36a686-836a-46db-b0ac-d64d6f101d50,Icha,layanan on time,5,0,2025-09-02 05:56:40,positif
com.gojek.app,Gojek - Transportasi & Makanan,b0dca83a-b26c-4829-9b1f-8aa825a530f3,Lindey Linda56,kerennnn.......,5,0,2025-09-02 05:47:28,positif
com.gojek.app,Gojek - Transportasi & Makanan,ad381a29-9339-4282-85b3-fc96b46e7fc6,Al Mhaliki,𝘰𝘬𝘦 𝘮𝘶𝘥𝘢𝘩 𝘮𝘶𝘥𝘢𝘩𝘢𝘯 𝘣𝘢𝘨𝘶𝘴,5,0,2025-09-02 05:18:27,positif
com.gojek.app,Gojek - Transportasi & Makanan,5d09fcb5-3baf-4a7d-9548-7f3db01e8b70,Rendy Artha,Aplikasi yang bermanfaat,5,0,2025-09-02 04:50:20,positif
com.gojek.app,Gojek - Transportasi & Makanan,838f424a-cc8e-4023-b54c-db28dada71c0,Rahmat Udel,sangat baik👍,5,0,2025-09-02 04:44:30,positif
com.gojek.app,Gojek - Transportasi & Makanan,4b24e9fb-7d74-47ef-aa16-25678450f1bf,A Be,Lagi butuh Uang lo jek? Ga kira² denda gopaylater 50ribu sehari. Asu,1,1,2025-09-02 04:41:59,negatif
com.gojek.app,Gojek - Transportasi & Makanan,6e5fd5c6-31dd-47ac-b374-93cf3a31bf92,Jhon Son,"buat pelanggan yang tolol, yang order tapi langsung di cancel lagi, mending gak usah order, bikin susah driver buat dapet orderan",1,1,2025-09-02 04:39:06,negatif
com.gojek.app,Gojek - Transportasi & Makanan,cd27f510-509d-411f-b3cb-96b5b206bfa8,Ferdi Tri Kurniawan,"sangat membantu dalam proses perjalanan, mudah di akses",5,0,2025-09-02 04:26:09,positif
com.gojek.app,Gojek - Transportasi & Makanan,a99a24d8-134c-4ca6-bf5c-065f13e40c92,merilia ratri,"berkali² susah dpt driver, pdhl sekitar lokasi banyak driver mangkal disitu. (gofood) gosend pengiriman lama, pdhl orderan saya frozen food. jarak hanya 3km nyampe sejam kemudian",1,2,2025-09-02 04:16:58,negatif
com.gojek.app,Gojek - Transportasi & Makanan,60a76eaf-3a3a-49ce-9f09-9560b9eb78df,Alya Walet,"Transportasi terbaik,,,Very Good",5,0,2025-09-02 03:49:00,positif
com.gojek.app,Gojek - Transportasi & Makanan,2f9fb2ee-58ba-4bdc-8597-88b4f2d9770a,Mohamad Wansyah,gojek sangat membantu...,5,0,2025-09-02 03:30:32,positif
com.gojek.app,Gojek - Transportasi & Makanan,f9a462d2-281a-477b-bfe0-d3f5f6c78308,AnRuWij,Gojek sangat membantu,5,0,2025-09-02 03:29:18,positif
com.gojek.app,Gojek - Transportasi & Makanan,2ada7101-b4e9-421c-9d9c-5481832c6ac5,dev,"Pengoprasian mudah, nga pernah trouble sejauh saya pakai dan banyak promo",5,0,2025-09-02 03:10:51,positif
com.gojek.app,Gojek - Transportasi & Makanan,5f9fb948-98b8-494f-b3ec-6805e45e0d8a,Nurmala Sari,"ramah dn baik, terimakasih ka semoga rame dn lancar rezeki nya amiin",5,0,2025-09-02 02:52:49,positif
com.gojek.app,Gojek - Transportasi & Makanan,2e8eaef7-bb39-4349-a2e4-1ad065aebe87,Irma Dhani,kecewa sama aplksi ni,1,1,2025-09-02 02:49:52,negatif
com.gojek.app,Gojek - Transportasi & Makanan,f8d78a69-b621-49fd-a021-a8ee2f267c04,Vanesha Mustika,mau pesen apapun dan kirim apapun gampang banget 😘,5,0,2025-09-02 02:36:59,positif
com.gojek.app,Gojek - Transportasi & Makanan,30923746-1efb-4ae2-a066-67faa2b8e00b,Kiara Charissa,"aplikasi terlovlov buat urgent, buru"" bisa jadi solusi terbaik",5,0,2025-09-02 02:19:30,positif
com.gojek.app,Gojek - Transportasi & Makanan,2de39784-6ef9-499a-ae2c-659d0831ae8e,Nelayan Sedati Sidoarjo,menurutku kebijakan paylater nya sangat kejam..umumnya pinjaman satu bulan jatuh tempo lah disini belum satu bulan sudah jatuh tempo belum sehari sudah denda 50 ribu..jujur saya sangat menyesal pake paylater disini..,1,1,2025-09-02 01:56:12,negatif
com.gojek.app,Gojek - Transportasi & Makanan,48518c32-05e6-49dd-9051-a039cfb1d012,izonk bgc,gopay later telat sehari aja denda 50.000 👎👎👎👎👎👎👎👎👎,1,1,2025-09-02 01:56:06,negatif
com.gojek.app,Gojek - Transportasi & Makanan,681240cc-0cf2-462d-972e-3342de03d55b,EKO ASIF,"setelah langganan plus, kirain bakal dapet potongan 10k untuk goride. setelah langganan plus, dikasih liat cuma potongan 10% doang. inimah sama aja naik gojek 13k jadi 12k. ngaruh apa. masa bekel sekolah habis cuma buat ongkos doang.",1,1,2025-09-02 01:54:08,negatif
com.gojek.app,Gojek - Transportasi & Makanan,4f6d3efd-acbb-4204-8638-7a028132a244,Pengguna Google,"Saya pernah gak sengaja kepencet mode hemat ojek motor,...then drivernya seperti hilang etika, dia yg jauh, dia pula yg banyak protes, akhirnya aku batalin. Dari 100 paling ada 1 atau 2 yang seperti ini, gpp itu hanya oknum 😘 Tapi kalo ojek reguler layanannya emang bagus banget, car, motor, food, express sama bagusnya. Tetap bintang 5 di hatiku🥰",5,0,2025-09-02 01:21:40,positif
com.gojek.app,Gojek - Transportasi & Makanan,a7a70486-9a0e-4d68-a56f-ce8d263f9402,Lalu Ivan Hidayat,Gila paylater telat Sehari dendanya sampe 50rb padahal paylater cuma 20rb bener2 makin kesini🤦,1,1,2025-09-02 01:17:04,negatif
com.gojek.app,Gojek - Transportasi & Makanan,cc3b32b5-5bd5-48df-81bf-216295afcf11,Naufal Pratama,sangat membantu dalam kebutuhan perjalanan,5,0,2025-09-02 00:45:23,positif
com.gojek.app,Gojek - Transportasi & Makanan,f89b419b-221e-4bef-b1b6-fc5a07ff6670,01 Jidan,cepat dan hemat,5,0,2025-09-02 00:43:55,positif
com.gojek.app,Gojek - Transportasi & Makanan,574a080b-d479-400f-8e68-c8c33dc73f86,Suwardi Wardi,"Alkhamdulillah ada gojek, solusi terbaik saat kepepet",5,1,2025-09-02 00:27:12,positif
com.gojek.app,Gojek - Transportasi & Makanan,155750ea-00e9-4482-a45d-d447b994ce82,Bunga Salsa billa,aplikasi Yang sangat membatu.Memudahkan kita untuk layanan transportasi,4,0,2025-09-01 23:59:51,positif
com.gojek.app,Gojek - Transportasi & Makanan,57e9fd90-4b2f-4043-8a17-4961901deac0,Safix,cepat dan akurat,5,0,2025-09-01 23:29:03,positif
com.gojek.app,Gojek - Transportasi & Makanan,37ce0dbd-d88a-4ec5-9e1f-1fbb75495e70,SUNNU,"gopay memudahkan pembayaran kebutuhan sehari hari saya, bayar ojek, bayar taksi, bayar listrik, bayar tagihan air",5,0,2025-09-01 23:23:37,positif
com.gojek.app,Gojek - Transportasi & Makanan,f97109d1-296e-4227-b452-147020214cd4,Abdi Wiyono,saya suka dengan gojek penjemputan tepat waktu dan cara mengemudi sangat baik dan hati - hati,5,1,2025-09-01 19:59:37,positif
com.gojek.app,Gojek - Transportasi & Makanan,bbdf8364-a2a0-4ab9-a78c-e2582a7c7a99,Aura Banyu Bening,gojok sekarang tarip nya malah,1,1,2025-09-01 19:08:31,negatif
com.gojek.app,Gojek - Transportasi & Makanan,8bd56f82-f51c-4dc6-b869-8e777889621a,Reva Gupit,"w BB mik.,zz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,. UB",1,1,2025-09-01 18:56:41,negatif
com.gojek.app,Gojek - Transportasi & Makanan,8308a319-da6f-458a-8109-21d171675027,Nani Ermawati,jelek banget telat sehari kena denda 50k wkwkkw serem bangettt jelekkkk jelekkk,1,1,2025-09-01 17:12:16,negatif
com.gojek.app,Gojek - Transportasi & Makanan,7f35d776-d053-46f9-b395-7fc65d44aa3a,Dedy Aswan,fitur live menghilang seluruh wilayah indonesia,1,1,2025-09-01 17:07:12,negatif
com.gojek.app,Gojek - Transportasi & Makanan,8417d12e-86d5-48a6-967e-ca39619de01a,Anjani Similikittyw,sangat baik,5,0,2025-09-01 16:55:56,positif
com.gojek.app,Gojek - Transportasi & Makanan,3b1919bf-9281-4195-ab0e-6a9140d2dc03,Erika Dwi Saputri,"thankyou gojek, loveyou gopaylaterku",5,1,2025-09-01 16:48:26,positif
com.gojek.app,Gojek - Transportasi & Makanan,1d8d208d-d4fa-42e6-8979-a5f9c1f260a2,Nadia Imanda Siregar,makin lama makin gk worthit apk ini,1,1,2025-09-01 15:59:05,negatif
com.gojek.app,Gojek - Transportasi & Makanan,1c2a4700-d1fa-4f40-bcc8-7ec712177783,Aditya Reza,aplikasi rusak selalu dipersulit,1,1,2025-09-01 15:46:02,negatif
com.gojek.app,Gojek - Transportasi & Makanan,0141f6ed-f389-42de-abf7-9ac0cb122da3,Azrul Fatma,"! ! $-. . *##× , but",4,0,2025-09-01 15:46:00,positif
